Unnamed: 0,LLM,rating:,poem,close_text,semantic_dist
679,GPT2-large,18.06184243553208,"berlin Als Gott die Erde hätte
das das ist das ist Wahrheitsfrüchte ,
Der Schatten eine große tafel
Mit Namen , Augen , Geistesgaben ,
Die Seele eines jeden gottes
Sie alle waren samt und sonders
Als Gott die Erde fertig stellen
Als Himmelsfrüchte sollte werden
Der Schatten eine große hölle
Und alles andre wie es wolle ,","Das ist der Fluch der Überlieferung,
       Daß 
      das nur gilt was einst gegolten hat.
       Dem Künstler gönnt man meist sein Leben nur
       Erst 
      dann, wenn er schon längst begraben ist.
       Für ihresgleichen sieht die Mitwelt an,
       Was für sie lebt und ihr sein Herzblut zollt,
       Sie aus dem Kreise des Gewöhnlichen
       Ins Reich des Schönen und Erhabenen
       Emporzuheben, und dem Göttlichen
       Zu nähern, daß sie himmlisch fühlt und denkt.
       Drum glücklich jeder, wem der Himmel lieh
       Zu der Begeisterung und Schöpferkraft
       Die volle Quelle schönen Mitgefühls, 
      
 Daß er nicht hoffen darf, ob irgendwo
       Ihm seines Schaffens Lorbeerreis ersprießt.
       Frei kann er sich gestalten seine Welt
       In Worten, Bildern, Tönen wie er will,
       Bewußt sich seines göttlichen Berufs
       Trägt er 
      in sich der Anerkennung Lohn
       Und jene stillbeseligende Lust,
       Die ihn zum Weiterstreben mahnt und treibt
       Und Trost und Mut im Schaffen ihm verleiht.
       Doch doppelt glücklich nenn' ich heute 
      dich,
      
Du kannst verzichten, hast es oft gezeigt,
       Auf das, was man des Künstlers Lohn so nennt,
       Und heut' empfängst du von der Freunde Schar
       Der Lieb' und der Verehrung Huldigung,
       Und reicher strömt dir heut' und künftig nun
       Die volle Quelle schönen Mitgefühls.
       So nimm denn heut' auch freundlich an von 
      mir,
       Der dich so oft begrüßt hat und so gern,
       Den Herzenswunsch, daß dir der 
      heut'ge Tag
       Ein Tag der Freude sein und bleiben mag!",5.831846237182617
680,GPT2-large,30.973119348664643,"Doch was die Sinnen nie beschlossen
Das macht des Herzens tiefste Qual ;
Und was die Herzen still verloren
Das bleibt der Geister ewgen Reihn
Und bleibt der Erdennacht verschwunden
Die Sterne glänzen wie verklärt ,
Ihr fernes Licht aus goldnen schultern
Die Sterne glänzen doch von fern
Und wenn die Nacht in goldnen welten
Der Sterne ist das Himmelszelt ,","Doch die Nacht bringt Dir der Sterne
       Goldne Himmelsblüthen bald,
       Und Dir winket helle 
      Ferne,
       Läßt Dich nun die 
      Nähe kalt.
       Milder Strahlen reiner Schimmer
       Giebt der Erde Himmelslicht
       Und verklärt selbst ihre Trümmer –
       Doch, noch eh der Tag anbricht,",4.559197425842285
681,GPT2-large,7.176503259299363,"Du , mein Engel , denke ich dann
ja was denn Nicht für die Ewigkeit ist .
Ist mein Sterben auch nicht dein
sind die Menschen alle gleich dumm !
Denk , du wärst ein Käfer doch nur
sondern böttest für die Ewigkeit du","Was stierst du so, du Heidekind,
             Im Sterben immer dümmer?
             Du siehst mich, wie die andern sind,
             Nicht besser und nicht schlimmer!",5.080224990844727
682,GPT2-large,16.574991555823814,"Manchen Herrn und manchen Knecht er 
kann man wohl für dumm verkaufen mehr . 
schürt die Flamme doch so viel ! 
Wer mag wohl in Ruhe schlafen dort , 
wer wo tausend Köpfe glühn sind . 
Wer mag wohl am Ende sagen wer 
sie gewesen ist wer noch da ! 
Wer mag sich in alle Ewigkeit ein 
was was ist er heut und morgen 
worin die Welt sich selber immer sieht","Wo ist im großen Menschenstrom die Welle,
          Die so der Glut von oben sich verschließt,
          Daß nicht ein Teil von ihr des Himmels Helle,
          Frei von des Stoffes Wucht, entgegenfließt?
          Wer ist, der um den Glanz erworbner Habe
          Den angebornen Glanz so von sich warf,
          Daß er hier fürder keiner andern Labe
          Als aus dem Born gemeinen Glücks bedarf?
          Wer ist in dieser frohbewegten Schar,
          Wenn er den Mißklang unsrer Welt empfunden,
          Der ihm nicht dankbar für den Wohllaut war,
          Den er in seinen Melodien gefunden?
          Wer ist, dem nicht der eigne Manneszorn
          Aus seinem Wort veredelt widertönte,
          Daß noch mit Blüten sich des Mißmuts Dorn,
          Wenn auch mit Leidesblüten krönte?",6.019835948944092
683,GPT2,12.857237306626944,"Ich bin eine schöne nadel
Lispelnd kommt ihr hergegangen .
Ich bin in der Sonne noch da
ich bin eine satte andre ,
ich bin wie ein Kind im bade
O ihr Menschen , die mir nahte ,
Du , die dich in deinem armen
sie war so Ein andrer vater","Du aber, Kind! das, ohne es zu ahnen,
          Sie mir gezeigt in ihrer ganzen Fülle,
          Sei mir gesegnet, jetzt und immerdar!
          Vergessen hast du mich, nach Kindesart,
          Ich aber denke dein mit stiller Rührung,
          Und rufe mir dein liebes Bild zurück.
          Oft sinne ich: wie wird in künft'gen Tagen
          Das Schicksal dieses Knaben sich gestalten?
          Doch müßig ist und eitel diese Frage.
          Wem die Natur ein Herz wie dein's verlieh,
          Wer so wie du den innigen Verband
          Von Allem was auf Erden lebt, empfindet,
          Dem werden seine eig'nen Bürden leicht!
          An jedem fremden Glück sich still erfreuend,
          Erbarmen lächelnd jedem fremden Schmerz,
          Entringt er siegreich sich der dumpfen Enge
          Des Einzelthums, aufgehend in der Menschheit,
          Ein Stral, der heim zu seiner Sonne kehrt!",5.431338310241699
684,GPT2-large,21.321879416826945,"Alles nach der eignen Art sich
Ist die Kunst ein großes werkzeug .
Seht ihr Meister in dem Einen da
In der Wärme wird es fest sein ;
Nur dem Künstler wird es schwer sein
Wenn die Lieb nach innen nur will ,
Mit der Flamme wird es so warm
Alles nach der eignen Art sein ,
Nah und fern und fern und nah sein
Ich bin da und ich bin auch drin !",". . . O wüßtest du, wie hold mit Übermacht
        das Zucken jeder Fiber dich durchwühlt,
        wenn meine Lippen sprachlos Wonne flüstern
        in deinen Leib . . . O wüßtest du, wie wild
        im Taumel deine Glieder beben lernen,
        als wollten sie dem Leben sich entwinden
        und ewig glühn in Wollustfieberflammen . . .
        O wüßtest dus! – Es ist ein Wunder, ja!
        und wer da zweifelt, wird es nimmer finden.
        Doch glaube nur – ach, lehne dich zurück,
        gib über deine Glieder mir Gewalt –
        und wie dem Trüben, dem die Sonne langsam
        aufschließt das Herz, bis sie ihn warm durchströmt,
        so wird auch dir ein unaussprechlich Glück,
        berauschend ein Geheimnis sich enthüllen.",5.952166557312012
685,GPT2-large,42.60090706338068,"Und einer von den ewigen festen tagen
Mit einem Schrei aus seinen Marmorhöhlen
Hinab ins Reich des Friedens , wo sie lagen ,
Aus ihren Urnen ihre Seelen lösten ,
In flammen denen , die nicht weinen lernte
Aus ihren Urnen ihre Tränen brechen
Aus ihrer Urnen ihre Seele bebte ,
Aus ihren Urnen ihre Seele wallte ,
Ein Schrei der Liebe , daß die Himmel lauschen 
Und sie aus ihren Urnen zu uns kamen","Mit ewigen Blüthen schmückt Liebe den Kranz;
       Was soll Dir im Auge der schmachtende Glanz?
       O, rufe die Perlen des Kummers zurück,
       In Thränen der Freude versenke den Blick.
       Es bricht sich die Woge der feindlichen Welt,
       Wo Muth und wo Treue die Herzen gesellt,
       Wo Seele sich innig an Seele geschmiegt.
       Vertraue der Liebe, sie kämpft, doch sie siegt!
       Erst schlief sie, vom Nebel der Sehnsucht bedeckt;
       Doch da sie erwachte, hat Gott sie geweckt.",5.0621795654296875
686,GPT2-large,51.966032091023024,"Ich lehre dich , daß du dich selbst studierst
Ich lehre dich , daß du dich lernst verändern
Ich lehre dich , wie du am End dein Hirn
Verwandeln kannst daß du es immer umtauchst
Ich lehre dich , wie du im Leben üben
Ich lehre dich , warum du nie mit könntest
Du könntest es kannst es nicht machen darfst
Du würdest in dir drin ein Mörder bleiben
Ich lehre dich , wie du vor andern ste
Ich lehre dich , wie du am End im unrecht
Nicht mehr Ich lehre dich Du lebe Ich .
Ich bin der Lehrer wir du bist die Schufte
Wir beide sind ein haufen Dreck im Dreck . 
Wir beide sind in uns zu tode häßlich","Glückliche! die du
       Dies nie erfahren, überhebe mein
       Dich nicht. Auch du, und wer von allen mag
       Sein eigen bleiben unter dieser Sonne?
       Oft meint ich schon, wir leben nur, zu sterben,
       Uns opfernd hinzugeben für ein anders.
       O schön zu sterben, edel sich zu opfern,
       Und nicht so fruchtlos, so vergebens, Liebe!
       Das mag die Ruhe der Unsterblichen
       Dem Menschen sein.
       Bedaure du mich nur!
       Doch tadeln, Gute, sollst du mir es nicht!
       Nennst du sie Schatten, jene, die ich liebe?
       Da ich kein Kind mehr war, da ich ins Leben
       Erwachte, da aufs neu mein Auge sich
       Dem Himmel öffnet' und dem Licht, da schlug
       Mein Herz dem Schönen; und ich fand es nah;
       Wie soll ichs nennen, nun es nicht mehr ist
       Für mich? O laßt! Ich kann die Toten lieben,
       Die Fernen; und die Zeit bezwingt mich nicht.
       Mein oder nicht! du bist doch schön, ich diene
       Nicht Eitlem, was der Stunde nur gefällt,
       Dem Täglichen gehör ich nicht; es ist
       Ein anders, was ich lieb; unsterblich
       Ist, was du bist, und du bedarfst nicht meiner,
       Damit du groß und gut und liebenswürdig
       Und herrlich seist, du edler Genius!",5.0778398513793945
687,GPT2-large,20.59044036588436,"Da , ne rose , eine groe zier
Na , das wäre doch zu viel
O , das andre ist zu wenig fein !
Wie ein Röslein zart und freundlich
steht sie da in ihrer Blase oben
sie ist in der Ebne hier tief
meine du , du mußt mich nehmen dann .
Da , ne rose , eine blume .
Nur ein Kleeblatt , ganz in Ruhe stand , 
aus der Ebne , wo ich einst floh .","Mehr als ich ahndete schön das Glück, es ist mir geworden,
       Amor führte mich klug allen Palästen vorbei.
       Ihm ist es lange bekannt, auch hab ich es selbst wohl erfahren,
       Was ein goldnes Gemach hinter Tapeten verbirgt.
       Nennet blind ihn und Knaben und ungezogen, ich kenne
       Klugen Amor dich wohl, nimmer bestechlicher Gott!
       Uns verführten sie nicht, die majestätischen Fassaden,
       Nicht der galante Balkon, weder das ernste Kortil.
       Eilig ging es vorbei, und niedre zierliche Pforte
       Nahm den Führer zugleich, nahm den Verlangenden auf.
       Alles verschafft er mir da, hilft alles und alles erhalten,
       Streuet jeglichen Tag frischere Rosen mir auf.
       Hab ich den Himmel nicht hier? – Was gibst du schöne Borghese,
       Nipotina, was gibst deinen Geliebten du mehr?
       Tafel, Gesellschaft und Kors und Spiel und Oper und Bälle,
       Amorn rauben sie nur oft die gelegenste Zeit.
       Oder will sie bequem den Freund im Busen verbergen,
       Wünscht er von alle dem Schmuck nicht schon behend sie befreit?",5.38424825668335
688,GPT2-large,63.308131459331115,"Alles nach der eignen Art sein
Zartes Grün und weiches Rot sein
Zartes Grün und weiches Rot sein ,
Zartes Grün und zartes Rot mein
Zartes Grün und zartes Rot sein
Fröhlich geht dein Gang und leicht du
Zum Erstaunen bin ich noch dein
Nah und fern und nah und fern ! ja ,
Nah und fern und nah und ewig weit , 
Alles meine Lieben sind da","Im Leben fühl ich stets, ich weiß nicht, welche Qual?
        Gefahren ohne Maß! Gedanken ohne Zahl!
        An Harmonie gebricht's den Formen um mich her,
        Mir schauert's im Gemach, mir wird's zu eng im Saal!
        Und tret ich auch hinaus, erholt sich kaum der Blick:
        Was türmt sich im Gebürg? was schlingt sich im Getal?
        Die Sterne sind so fern! die Blumen sind so tot!
        Die Wolken sind so grau! die Berge sind so kahl!
        Wie sollte die Natur befried'gen ein Gemüt,
        Die heute frisch und grün, die morgen welk und fahl?
        Wohl ist, sobald das Ich sich schrankenlos ergeht,
        Die Erde viel zu klein, der Himmel viel zu schmal!
        Und auch gesell'ges Glück erfüllt noch nicht das Herz,
        Es wechsle das Gespräch! Es kreise der Pokal!
        Und ach! Die Liebe selbst? Erwart ich noch vielleicht
        Befriedigung von ihr, die mir den Frieden stahl?
        Du aber, wer du seist, o send in meine Brust,
        Wie einen glühnden Pfeil, den schöpferischen Strahl!
        Dann ist die Seele voll und eingelullt der Schmerz,
        Das Ich, es fühlt sich frei, wiewohl ihm fehlt die Wahl!
        Und wenn der Lipp' entstürzt in Strömen der Gesang,
        Verbindet Welt und Ich sein silberner Kanal.",4.908159255981445
689,GPT3,19.452340452466675,"Ein altes Rätsel , tief und ernsthaft
Bedeckt mit Staub die Zeiten lang .
Und kaum gehört von neuen plänen
Doch wieder aufgebracht mit Bang .
Ein Frag , die nur die Toten kennen
Und doch begreifen wir es kaum .
Denn alles was wir hier erkunden
Wird einst zu nichts zerfallen ja .
Und doch ist alles neu entstanden
In einem engen ewigen Kreis .
Und alles was geschaffen werden
Ist desto tiefer in uns drin .
Denn alles was wir sind und bleiben
Ist nur ein kleiner Funken Licht .
Der seinen Weg durchs Dunkel findet","Der Stückwahn und die Unio –
       Als wären wir 
      doch nicht uns
       Sondern Stücken von der Welt,
       Von Gott, oder Gott als die Welt
       Wäre nur das einzig Wirkliche,
       Wie können wir ein Etwas sein
       Eines, den wir nicht sind?
       Aber wir alle, alle wären dieser Eine –
       Ja. Aber dann wäre keiner sich.
       Also wäre auch nie, nie, nie
       Der, den wir alle, alle zu sein hofften.
       Die Mystik ahnte dies –
       »Ohne mich ist Gott ein Nichts«.
       Ich saget ohne mich
       Ist Allerseelen je und je
       In ratlosester Verlassenheit,
       So ich, wenn Allerseelen
       Nicht wäre reziprok mit mir.
       Ganz tief ertastet ihr,
       Erahnt, erfahrt ihr,
       Daß alle echte Frömmigkeit
       Durchschwimmen wollte
       Ihr horizontloses Meer.
       Geduld – Geduld –
       Du 
      mußt herauftauchen,
       Aber aus der Tiefe heben 
      
 Ein dem Wachsein näheres
       Erkennen und erweiteten
       Horizont: die Mühe und die Möglichkeit.
       GUETE »weiß«,
       Daß nie das Böse »wirklich« ist –
       Der Stückwahn zerbricht dann lautlos.",5.476494789123535
690,GPT2-large,14.689053936033714,"O du meine teure Sense mein
Sie Sie was ! Sie wissen es doch ,
dass ich Sie nicht will verpfänden eben
So ein Wort hab in der Gegend
das ist meine liebste Sache oben
Na , das wäre doch zu viel !
Nur mit einer guten Sense geht
das nicht so zwei Ding was heeßts nu ,
Wenn se di zu sehr verhauen hot
Ich will ja nicht viel von dir !","               ou si les femmes dont tu gloses
            Figurent un souhait de tes sens fabuleux!
             Faune, l'illusion s'échappe des yeux bleus
             Et froids, comme une source en pleurs, de la plus chaste:
             Mais, l'autre tout soupirs, dis-tu qu'elle contraste
             Comme brise du jour chaude dans ta toison!
             Que non! par l'immobile et lasse pâmoison
             Suffoquant de chaleurs le matin frais s'il lutte,
             Ne murmure point d'eau que ne verse ma flûte
             Au bosquet arrosé d'accords; et le seul vent
             Hors des deux tuyaux prompt à s'exhaler avant
             Qu'il disperse le son dans une pluie aride,
             C'est, à l'horizon pas remué d'une ride,
             Le visible et serein souffle artificiel
             De l'inspiration, qui regagne le ciel. 
            ",5.342907905578613
