author;title;vers;Reimschema;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Erweck' einmal den faulen Muth,
       Den Trunk und Wollust eingenommen,
       Du brauchst fürwahr nicht schlechte Glut,
       Berühmten Seelen nachzukommen.
       Hier setzt es Schweiß, hier kostets Müh,
       Du willst ja, daß dein Name blüh,
       Der Gram verspricht dir schlechte Titel;
       Er ist ein Kind der Weichlichkeit
       Und ist bei dem, den Ruhm erfreut,
       Das schädlichste Verhindrungsmittel. 
      ";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Du weißt vor Unglück nicht wonaus:
       Geduld, die Vorsicht sinnt auf Wege;
       Du bist nur selbst dein Marterhaus
       Und machst dich selbst zum Guten träge;
       Ja, sprichst du, mein Gewissen beißt,
       Indem es mir die Fehler weist,
       Wodurch ich fast schon gar verdorben;
       O halt' es nur noch künftig rein,
       Die Hoffnung wird bald grüner sein,
       Du bist ja wohl noch nicht gestorben.";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Der Ernst kommt nimmermehr zu spät,
       Bereute Sünde lehrt sich hüten,
       Die Misgunst, so dich jetzo schmäht,
       Muß endlich in
      
in, gegen. sich selber wüthen;
       Sobald du nämlich klüger gehst
       Und mit geschickter Art verstehst,
       Die alten Scharten auszuwetzen.
       Dieß kann nun anders nicht geschehn,
       Als derer Beispiel anzusehn,
       Die Kunst und Weisheit höher setzen.";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Der Schatten macht die Farben schön,
       So wird der Fehler deiner Jugend
       Des reifen Alters Glanz erhöhn,
       Bekleid' es nur mit wahrer Tugend.
       Kein Vorwurf hat bei Leuten Statt,
       Die Straf' und Zeit gebessert hat;
       Verschiebe nur den Ernst nicht länger,
       Ein guter Anfang kürzt das Ziel,
       Und wer im Laufen säumen will,
       Dem macht die Furcht den Raum gedränger
      
gedränger, enger..";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Erhitze dich durch andrer Ruhm,
       Betrachte, sag ich, deines gleichen;
       Wie mancher Musen Heiligthum
       Glänzt schon von ihren Ehrenzeichen?
       Den ziert Asträens Sternenkranz,
       Der heißt der Kanzel Licht und Glanz, 
      
 Den führt der Kranken Heil zum Glücke,
       Drei zieren schon des Fürsten Stand,
       Und zweien schickt Bellonens Hand
       In Ost- und Westen holde Blicke.";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Dieß sind jetzt die, bedenk' es recht,
       Die noch mit dir vor wenig Jahren,
       Da, wo man lernt und scherzt und zecht,
       Vertraut' und gleiche Brüder waren;
       Wie mancher ist darunter stolz,
       Der damals, als ein grobes Holz,
       Dir auf den Schulen schmeicheln mußte,
       Wenn ungefähr der Prüfungstag
       Ihm nächtlich in Gedanken lag
       Und nichts als dich zum Helfer wußte.";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Jetzt wird er, als ein großes Thier,
       Dir kaum noch über Achsel danken.
       Ach, faules Herz, wo bleiben wir?
       So brich doch mit Gewalt den Schranken;
       Es reizt dich selber deine Noth,
       Greif' an, und adle deinen Tod,
       Wer kehrt sich an die schlechte Wiege?
       Ich weiß, der Himmel hilft dir nach
       Und will nicht, daß dir Kreuz und Schmach
       Bis in das Grab zur Seiten liege.";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Der Aberglaube soll sich nicht
       Vor unsrer Bischofsmütze bücken;
       Ich mag durch Urtheil und Gericht
       Mir weder Sack noch Küche spicken;
       Es bete, wer da will und kann,
       Der Höfe Pracht und Abgott an,
       Mein Fuß erspart mir Pferd und Wagen;
       Mein Körper ist auch nicht geübt,
       Die Arbeit, so Messina giebt
      Die Arbeit der Galerensklaven.,
       Im nassen Lager zu vertragen. 
      ";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Die Musen kennen blos mein Pfund,
       Dem Phöbus schenk' ich Fleiß und Leben,
       Er hat mir den beredten Mund,
       Ich aber ihm das Herz gegeben;
       Und steht mir Meditrinens
      
Meditrina dea, bei Festus, die heilende Göttin. Treu
       Mit allzeit frischen Kräften bei,
       So soll mein Nachruhm ewig grünen;
       Ich aber will nach meiner Kraft
       Mit Redlichkeit und Wissenschaft
       Der Welt zu Gottes Ehren dienen. 
      ";;
J.C. Günther;1. - (An seine Leonore.);"Hier hast du nun den dritten Schwur,
       Wodurch ich Himmel und Natur
       Zu Zeugen unsers Bundes setze:
       Bleib treu, getrost und achte nicht,
       Wenn manche Lästerzunge sticht,
       Der falschen Freunde Mordgeschwätze.";;
J.C. Günther;1. - (An seine Leonore.);"Das Glücke hält uns freilich auf,
       Doch laß ihm nur den faulen Lauf!
       Es sucht fein langsam auszurasen.
       So stark der Nord sich hören läßt,
       So zärtlich wird auch bald der West
       In unsre Liebesflaggen blasen.";;
J.C. Günther;1. - (An seine Leonore.);"Die Weltlust zeigt mir nichts mehr an,
       Worein ich mich verlieben kann,
       Als dein Gesicht und meine Bahre;
       Bekomm' ich nun das erste nicht,
       So lass' ich freudig Tag und Licht
       Auch mitten um die besten Jahre.";;
J.C. Günther;1. - (An seine Leonore.);"Ich fühl' am besten innerlich
       So manchen tiefen Herzensstich
       Und bin schon ziemlich umgetrieben;
       Doch will mir Gott genädig sein,
       So läßt er mich nach aller Pein
       Dich einmal noch und sicher lieben. 
      ";;
J.C. Günther;1. - (An seine Leonore.);"Vertrau der Vorsicht, liebster Schatz,
       Sie wird uns einen Ruheplatz,
       Es sei auch wo es will, bereiten;
       Alsdenn belachen wir mit Lust
       Aus froh- und eintrachtsvoller Brust
       Die Thorheit unsrer bösen Zeiten.";;
J.C. Günther;1. - (An seine Leonore.);"Besinne dich, was Schweidnitz wies:
       Von innen zwar ein Paradies,
       Von außen Unruh, Zank und Plagen,
       Und kommt dir Roschkwitz in den Sinn,
       So denk' auch dort nach Borau hin,
       Wo mich dein Abschied wund geschlagen.";;
J.C. Günther;1. - (An seine Leonore.);"Sobald des Bruders Hochzeitfest
       Dich bei der Tafel lachen läßt,
       So trink mein Wohlsein in Gedanken,
       Und wenn dir der Verlobten Kuß
       Zu stiller Reizung dienen muß,
       So wisse: Günther kann nicht wanken.";;
J.C. Günther;1. - (An seine Leonore.);"Es hat mich innerlich ergetzt,
       Daß Lorchen meine Lieder schätzt
       Und dann und wann noch Verse fodert.
       Dein Name soll auch ganz allein
       Die Zierrath meiner Reime sein,
       In welchen unsre Liebe lodert.";;
J.C. Günther;1. - (An seine Leonore.);"Mein Engel, nimm es selbst aus dir,
       Wie schwer, wie scharf und ängstlich mir
       Dein drittes Abschiedsküssen falle;
       Jedoch Geduld, Vernunft und Zeit
       Krönt endlich die Beständigkeit
       Und schenkt uns Zucker auf die Galle.";;
J.C. Günther;1. - (An seine Leonore.);"Nun gute Nacht, du treues Kind!
       Es wird noch mancher saurer Wind
       Mir kräftig in das Antlitz streichen;
       Doch darum mache dir nicht Schmerz,
       Dein Angedenken stärkt mein Herz
       Und bleibt mein festes Hoffnungszeichen. 
      ";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Drei gelehrt' und treue Brüder
       Hielten ein Collegium,
       Sungen frohe Jugendlieder,
       Gaben Hand und Glas herum
       Und beklagten ungefähr,
       Wie vergänglich alles wär'.";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Was sonst auf den hohen Schulen
       Fleiß und Müh' und Ernst versüßt
       Und bei Schwärmen, Trunk und Buhlen
       Freier Geister Handwerk ist,
       Ueberlegten sie mit Gram,
       Weil die Zeit nicht wiederkam.";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Brüder, sagte darauf Einer,
       Was verloren ist, sei hin!
       Ist gleich jetzt die Freiheit kleiner,
       Bleibt uns dennoch der Gewinn,
       Daß man ihr beliebt Confect
       Durch drei Jahre schon geschmeckt.";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Freilich beißt es in dem Herzen,
       Daß uns Zwang und Pöbel quält,
       Daß die Thoren mit uns scherzen,
       Und das Unglück Pfeile stählt,
       Ja, daß unsre Treu' und Fleiß
       Nirgends Brot zu finden weiß.";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Aber ach, was will man machen?
       Das Verhängniß hat hier Schuld;
       Laßt die Ignoranten lachen,
       Schmiert die Wünsche mit Geduld
       Und erwartet von der Zeit
       Wohlstand und Zufriedenheit.";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Unterdeß thut der am besten,
       Wer zu Trotz der tollen Welt
       Bei vergnügt- und klugen Gästen
       Lustig mit den Fingern schnellt
       Und sich vor der letzten Nacht
       Selber gute Tage macht. 
      ";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Haben wir doch nichts zu hoffen
       Als den Tod, das Vatertheil.
       Unser Grab steht allzeit offen
       Und entreißt uns oft in Eil,
       Und hier sieht man, lernts verstehn,
       Keine Stufe rückwärts gehn.";;
J.C. Günther;2. - (Bei einer vertrauten Compagnie in Brieg.);"Selten bleibt man stets beisammen,
       Und wir werden auch zerstreut;
       Niemand wird die Lust verdammen,
       Die uns dieser Abend beut.
       Singt und raucht und denkt daran,
       Was uns Brieg wohl Guts gethan.";;
J.C. Günther;3. - (Als die Phyllis zu Wasser verreisen wollte.);"Du hast mich klug genug probiert
       Und kennst, mein Kind, mein zärtlich Lieben;
       So scharf du mich herum geführt,
       So fest ist Wunsch und Treu verblieben,
       Da nichts als Phyllis in der Welt
       Mir noch die Sterbenslust vergällt.";;
J.C. Günther;3. - (Als die Phyllis zu Wasser verreisen wollte.);"Aus dieser süßen Redlichkeit
       Entspringt nunmehr mein traurig Wesen;
       Du fühlst ja wohl mein zitternd Leid
       Und kannst es aus der Stirne lesen.
       Was macht es? Dein verwegner Schritt,
       Der hurtig an das Ufer tritt.";;
J.C. Günther;3. - (Als die Phyllis zu Wasser verreisen wollte.);"Dein Abschied lockt dich auf das Meer:
       Ich dürfte dich bald thöricht nennen.
       Wo nimmst du das Vertrauen her?
       Du mußt das Wasser noch nicht kennen,
       Ach, hat man dir noch nicht erzählt,
       Was Hero vor ein Grab gewählt? 
      ";;
J.C. Günther;3. - (Als die Phyllis zu Wasser verreisen wollte.);"Die Trennung thut mir freilich weh,
       Doch fürcht' ich mehr um deinetwegen.
       Was wird dir nicht die wilde See
       Vor Ekel, Schmerz und Angst erregen,
       Wenn Wetter, Sturm und Blitz und Nacht
       Kompaß und Mast zu Schanden macht!";;
J.C. Günther;3. - (Als die Phyllis zu Wasser verreisen wollte.);"Geh' in dich, allerliebster Schatz,
       Und untersuche dein Gewissen.
       Hier ist der Rache Richterplatz,
       Hier muß der kleinste Meineid büßen.
       Wer weiß, wie oft auch meine Treu
       Von dir bisher beleidigt sei!";;
J.C. Günther;3. - (Als die Phyllis zu Wasser verreisen wollte.);"Ist aber ja kein Halten mehr,
       So segle mit geneigten Winden!
       Der Himmel giebt auch mir Gehör,
       Du wirst den Hafen glücklich finden.
       Doch, Engel, denk' auch stets an den,
       Den Stern und Ufer warten sehn.";;
J.C. Günther;4. - (An seine harte Schöne.);"O geh nur, harter Sinn, begieb dich außer Landes,
       Fleuch an das Aeußerste des kalten Cymberstrandes,
       Fleuch hin, wo Sonn' und Tag des Jahres einmal wacht!
       Du sollt mich folgen sehn, und wenn mich Frost und Klagen
       Vor deiner Thür erstickt, mit schwerem Herzen sagen:
       Das hätt' ich nicht gedacht.";;
J.C. Günther;4. - (An seine harte Schöne.);"Allein, verstocktes Herz, das läßt sich leicht gedenken,
       Du hörest Tag und Nacht mein ungewöhnlich Kränken,
       Du siehst mich schwach und blaß vor Haus und Fenster stehn;
       Der Nordwind pfeift ums Dach und heulet in den Linden,
       Ich lieg' auf Eis und Schnee, die mehr als du empfinden
       Und selbst vor Leid zergehn. 
      ";;
J.C. Günther;4. - (An seine harte Schöne.);"Ach, grausam schönes Kind, ach, laß den Hochmuth fahren,
       Die Lieb' ist Stolzen gram und stürzt sie mit den Jahren,
       Es ist noch kurze Zeit, so wendet sich das Blatt;
       Du folgst Penelopen, ja, folg' ihr auch am Stande;
       Die wegen seiner Höh' und ihres Ehherrn Schande
       Zu halten
      
halten, aushalten, ausharren. Ursach hat.";;
J.C. Günther;4. - (An seine harte Schöne.);"Denn obgleich, gutes Kind, die Klug- und Schönheitsgaben
       Der Mutter aller Welt dein Herz bereichert haben,
       Obgleich kein heißes Flehn dieß Herz in Fessel bringt,
       Obgleich dein Angesicht im ersten Lenze grünet
       Und Kunst und Wissenschaft, so treu sie dich bedienet,
       Nur tauben Ohren singt:";;
J.C. Günther;4. - (An seine harte Schöne.);"So spotte darum nicht, du solt es näher geben,
       Es bleibt nicht immer so, ich will es wohl erleben,
       Daß Iris, die jetzt lacht, sich selber strafen soll;
       Wie manche ward vor dir von Freiern hoch gepriesen!
       Jetzt macht ihr Schimpf den Korb, mit dem sie viel verwiesen
      
verweisen, abweisen.,
       An Flederwischen voll.";;
J.C. Günther;5. - (An die Phyllis.);"Ich verschmachte vor Verlangen,
       Meine Phyllis zu umfangen.
       Harter Himmel zürnst du noch?
       Faule Stunden, eilet doch,
       Eilet doch, ihr faulen Stunden,
       Und erbarmt euch meiner Noth;
       Wird der Riß nicht bald verbunden,
       Blutet sich mein Herze todt.";;
J.C. Günther;5. - (An die Phyllis.);"Liebste Seele, laß dich finden!
       Ich spaziere durch die Linden,
       Durch die Thäler, durch den Hain
       In Begleitung süßer Pein;
       Ich durchkrieche Strauch und Höhlen,
       Such' in Wäldern weit und nah
       Die Vertraute meiner Seelen,
       Dennoch ist sie nirgends da. 
      ";;
J.C. Günther;5. - (An die Phyllis.);"Ich beschwöre selbst die Hirten
       Bei den Heerden, bei den Myrten,
       Die vielleicht der Liebe Pflicht
       Um die bunten Stöcke flicht:
       Wißt ihr nicht der Phyllis Spuren?
       Habt ihr nicht mein Kind erblickt?
       Kommt sie nicht mehr auf die Fluren,
       Wo wir manchen Strauß gepflückt?";;
J.C. Günther;5. - (An die Phyllis.);"Die ihr alles hört und saget,
       Luft und Forst und Meer durchjaget,
       Echo, Sonne, Mond und Wind,
       Sagt mir doch, wo steckt mein Kind?
       Soll sie schon vergöttert werden?
       Bet' ich sie vielleicht herab?
       Oder ziert sie noch die Erden?
       O, so reis' ich bis ans Grab.";;
J.C. Günther;5. - (An die Phyllis.);"Sage selbst, entrißne Seele,
       Welcher Weinberg, welche Höhle,
       Welcher unbekannte Wald
       Ist anjetzt dein Aufenthalt?
       Sage mir, damit ich folge;
       Wär' es auch des Nilus Strand,
       War' es auch die kalte Wolge,
       Zög' ich gern durch Eis und Sand.";;
J.C. Günther;5. - (An die Phyllis.);"Weiß mir nichts Bericht zu geben?
       O, was ist das vor ein Leben,
       Das ich jetzo ohne sie
       Als mein Joch zur Bahre zieh.
       Himmel, laß dir nicht erst fluchen,
       Ich begehre sie von dir.
       Bin ich nicht ein Thor im Suchen?
       Phyllis lebt ja selbst in mir. 
      ";;
