word,rythm
gramlos,[1. 0.]
sternbildhaft,[1.  0.5 0. ]
liebesverkehre,[1.  0.  0.  0.5 0. ]
tagreich,[1.  0.5]
blütentracht,[1.  0.  0.5]
erkühle,[0. 1. 0.]
aufgeschwungene,[1.  0.  0.5 0.  0. ]
begreifliches,[0. 1. 0. 0.]
hinaufgetriebene,[0.  1.  0.  0.5 0.  0. ]
herzensohnmacht,[1.  0.  0.5 0. ]
löwenstärke,[1.  0.  0.5 0. ]
hintergründige,[1.  0.  0.5 0.  0. ]
zerstreubar,[0. 1. 0.]
abgründige,[1.  0.5 0.  0. ]
auffall,[1.  0.5]
beschwichte,[0. 1. 0.]
übernachter,[0. 1. 0.]
gelungnes,[0. 1. 0.]
begnadende,[0. 1. 0. 0.]
benutzst,[0. 1.]
umufert,[1.  0.  0.5]
schattenhindin,[1.  0.5 0.  0. ]
winterbänglich,[1.  0.  0.5 0. ]
untergänglich,[1.  0.  0.5 0. ]
tierverfangen,[1.  0.  0.5 0. ]
mondbegrüßt,[1.  0.  0.5]
schmerzvergessen,[1.  0.  0.5 0. ]
vogelleere,[1.  0.  0.5 0. ]
schläferpaar,[1.  0.5 0. ]
bitzler,[1. 0.]
krenk,[0.5]
angeworzelt,[1.  0.  0.5 0. ]
leppert,[1. 0.]
ämol,[1.]
bauf,[0.5]
geborzelt,[0. 1. 0.]
sunndag,[1.  0.5]
löwewerth,[1.  0.5]
dehinne,[1. 0. 0.]
deeresteen,[1.  0.  0.  0.5]
paarmool,[1.  0.5]
dorgel,[1. 0.]
angschtschweeß,[1. 0.]
nacke,[1.]
batroll,[0. 1.]
newe,[1. 0.]
kleeder,[1. 0.]
iwel,[1.]
atzel,[1. 0.]
stiwel,[1. 0.]
lumpepack,[1.  0.  0.5]
ufzumache,[1.  0.  0.  0.5]
nochbersleut,[1.  0.  0.5]
dehr,[0.5]
verzwatzel,[0. 1. 0.]
schnautz,[0.5]
dernoch,[0. 1.]
geschmisse,[0. 1. 0.]
stadtgespräch,[1.  0.  0.5]
manchmol,[0. 1.]
gesesse,[0. 1. 0.]
owend,[1.]
rescht,[0.5]
inzwische,[0. 1. 0.]
werschtel,[1.]
aageblick,[1.  0.  0.5]
verroppt,[0. 1.]
loss,[0.5]
nimmeh,[1. 0.]
berschtel,[1.]
hän,[0.5]
selbscht,[0.5]
gesat,[0. 1.]
üweldran,[0.5]
prachtstückvieh,[1.  0.  0.5 0. ]
gestoche,[0. 1. 0.]
schinke,[1. 0.]
trübschte,[1. 0.]
schweinefleesch,[1.  0.5 0. ]
rüwe,[1.]
dezu,[1. 0.]
lumpiges,[1. 0. 0.]
trichinevieh,[0. 1. 0. 0.]
transchirt,[1.  0.5]
bärehunger,[1. 0. 0.]
liewi,[1. 0.]
owends,[1.]
üwrig,[1. 0.]
hawe,[1. 0.]
herzensluscht,[1.  0.  0.5]
erlawe,[0. 1. 0.]
schweineknöchel,[1.  0.5 0.  0. ]
raache,[1. 0.]
runzt,[0.5]
enüwer,[1.]
erüwer,[1.]
vöchel,[1. 0.]
fichtenodelschnuppduwak,[1.  0.  0.  0.  0.  0.5 0.  0. ]
deheem,[0. 1.]
bäm,[0.5]
hädegeld,[1.  0.  0.5]
büchsesack,[1.  0.  0.5]
lefosche,[0. 1. 0.]
stiefelzieher,[1.  0.  0.5 0. ]
schneppe,[1. 0.]
kleederberscht,[1.  0.  0.5]
landa,[1.]
browe,[1. 0.]
gesichtel,[0. 1. 0.]
kersche,[1. 0.]
herzel,[1. 0.]
herzle,[1. 0.]
annermol,[1.  0.  0.5]
üwel,[1.]
zwiwel,[1. 0.]
häwelgucker,[1.  0.5 0. ]
präsentche,[0. 1. 0.]
kochstudentche,[1. 0. 0. 0.]
owerland,[1.  0.5]
därkem,[1. 0.]
weisseborg,[1.  0.  0.5]
ludwigshafe,[1.  0.  0.5 0. ]
sigar,[0. 1.]
mordgeschicht,[1.  0.  0.5]
stockfranzos,[1.  0.5 0. ]
bermesens,[0. 1. 0.]
quaschte,[1. 0.]
ens,[0.5]
borzenellekaschte,[0.  0.  1.  0.  0.5 0. ]
worschtmarktsrentner,[1.  0.  0.5 0. ]
dernewe,[0. 1. 0.]
rieseschwein,[1.  0.  0.5]
rieseherschgeweih,[1.  0.  0.5 0. ]
belzwerk,[1.  0.5]
botanibay,[0.  1.  0.  0.5]
producirt,[0. 0. 1.]
klowe,[1. 0.]
lewend,[1. 0.]
ausenanner,[1.  0.5 0. ]
knuschpert,[1. 0.]
lohkäs,[1.  0.5]
buddick,[0.5]
brozle,[1. 0.]
gezapp,[0. 1.]
fässel,[1. 0.]
faßberscht,[1.  0.5]
schrupper,[1. 0.]
bredulje,[0. 1. 0.]
nägscht,[0.5]
gehmer,[1. 0.]
hähnche,[1. 0.]
knöchelcher,[1. 0. 0.]
menschefresser,[1.  0.  0.5 0. ]
gebrote,[0. 1. 0.]
därk,[0.5]
auße,[1. 0.]
matzeberg,[1.  0.  0.5]
kerzlich,[1. 0.]
dampfmaschin,[1.  0.5 0. ]
derwedder,[1.  0.5 0. ]
breete,[1. 0.]
expreß,[0. 1.]
bodde,[1. 0.]
kleeni,[1. 0.]
ohlem,[1. 0.]
wammer,[1. 0.]
schnorrts,[0.5]
bermesenz,[0.5 0.  1. ]
bauregäul,[1.  0.  0.5]
gäse,[1. 0.]
schosseh,[1.  0.5]
schossehgard,[1.  0.5 0. ]
bolizei,[0.5 0.  1. ]
üwerall,[1. 0.]
eisebähnche,[1.  0.  0.5 0. ]
speyrer,[1. 0.]
nimmscht,[0.5]
hosse,[1. 0.]
schilleh,[1. 0.]
däppelscht,[1. 0.]
fufzig,[1. 0.]
tur,[0.5]
bantingkur,[1.  0.  0.5]
devun,[0. 1.]
dehinner,[0.5]
bantingbüchel,[1.  0.  0.5 0. ]
grumbir,[1. 0.]
lumpezeug,[1.  0.  0.5]
bäuch,[0.5]
speiskart,[1.  0.5]
visitire,[0. 0. 1. 0.]
rehragu,[1. 0. 0.]
banting,[1. 0.]
grumbier,[1.  0.5]
fiez,[0.5]
portmonnä,[1. 0. 0.]
korzer,[1. 0.]
drüwe,[1.]
königsesse,[1.  0.  0.5 0. ]
dinné,[0.5]
fräck,[0.5]
bloer,[0.5]
angegosse,[1.  0.  0.5 0. ]
gnadebrod,[1.  0.  0.5]
devor,[0. 1.]
ufgeplanzt,[1.  0.  0.5]
crawatt,[0. 1.]
codeljon,[1. 0. 0.]
vorgedanzt,[1.  0.  0.5]
zugenuckt,[1.  0.  0.5]
rumgefloge,[1.  0.  0.  0.5 0. ]
verbasse,[0. 1. 0.]
gebliwe,[0. 1. 0. 0.]
getriwe,[0. 1. 0.]
mädelcher,[1. 0. 0.]
gebappel,[0. 1. 0.]
wormig,[1. 0.]
ufzuhewe,[1.  0.  0.  0.5]
sellmol,[1. 0.]
verzig,[1. 0.]
aeppelcher,[1. 0. 0.]
karolinche,[0. 0. 1. 0.]
dodel,[1. 0.]
nodel,[1. 0.]
sträuß,[0.5]
gebunne,[0. 1. 0.]
staab,[0.5]
butterbrod,[1.  0.  0.5]
eltre,[1. 0.]
ufbegehrt,[1.  0.  0.5]
gescholte,[0. 1. 0.]
defor,[1. 0.]
katche,[1. 0.]
nüwer,[1.]
fiehle,[1. 0.]
viermol,[1. 0.]
strickscht,[0.5]
därfscht,[0.5]
angefange,[1.  0.  0.5 0. ]
dodt,[0.5]
frühjohrszeit,[1.  0.5]
marieche,[0. 1. 0.]
greinscht,[0.5]
vogelsheck,[1.  0.  0.5]
messinggitter,[1.  0.  0.5 0. ]
epheustock,[1.  0.5]
dischtelfink,[1.  0.5 0. ]
nochbersmann,[1.  0.  0.5]
newehaus,[1.  0.  0.5]
raabt,[0.5]
hinkummt,[1.  0.5]
käffich,[1. 0.]
katzevieh,[1. 0. 0.]
fenschtereck,[1.  0.5 0.  0. ]
döpelt,[1. 0.]
leede,[1. 0.]
pleede,[1. 0.]
eweg,[1.]
rausgenumme,[1.  0.  0.5 0. ]
krepire,[0. 1. 0.]
tropp,[0.5]
deiwels,[1. 0.]
gebutzt,[0. 1.]
exerciert,[0.5 1. ]
scheiweschieße,[1.  0.5 0.  0. ]
poschte,[1. 0.]
offezier,[0. 1. 0.]
strofe,[1. 0.]
strohsackwalzer,[1.  0.5 0.  0.  0. ]
kasern,[1. 0.]
viechelcher,[1. 0. 0.]
dausendmol,[1.  0.  0.5]
dienschtstrawatze,[1.  0.5 0.  0. ]
geschtern,[1. 0.]
geschriwe,[0. 1. 0.]
sterwe,[1. 0.]
därrfleesch,[1.  0.5]
grumbeereschnitz,[1.  0.  0.  0.5]
eingehaut,[1.  0.  0.5]
schnittlach,[1.  0.5]
gebscht,[0.5]
schellche,[1. 0.]
schmeechel,[1. 0. 0.]
fellche,[1. 0.]
spautzt,[0.5]
suuuch,[0. 1.]
buschire,[0. 1. 0.]
bedugt,[0. 1.]
suuch,[0.5]
letzschte,[1. 0.]
dellche,[1. 0.]
sunndagmorge,[1.  0.  0.5 0. ]
nucke,[1. 0.]
bambelt,[1. 0.]
chrischkinnel,[1.  0.5 0. ]
boppeküch,[1.  0.5]
bänkele,[1. 0. 0.]
dischel,[1. 0.]
stühlche,[1. 0.]
owe,[1.]
schänkele,[1. 0. 0.]
kaffeemühlche,[1.  0.  0.5 0. ]
dellerle,[1. 0. 0.]
gäwele,[1. 0.]
käschtel,[1. 0.]
züwerle,[1.  0.5]
häwele,[1. 0.]
löckele,[1. 0. 0.]
bloe,[0.5]
röckele,[1. 0. 0.]
jäckele,[1. 0. 0.]
bäckele,[1. 0. 0.]
spitzehösele,[1.  0.  0.5 0. ]
böppel,[1. 0.]
rösele,[1. 0. 0.]
gäsel,[1. 0.]
zickel,[1. 0.]
belzenickel,[1.  0.  0.  0.5]
schnawel,[1. 0.]
innä,[1. 0.]
schockelgaul,[1.  0.5 0. ]
vöchele,[1. 0. 0.]
kächele,[1. 0. 0.]
däh,[0.5]
kunschtick,[1.  0.5]
gratulire,[0. 0. 1. 0.]
jedesmol,[1.  0.  0.5]
feldmann,[1.  0.5]
guuuhsch,[1.  0.  0.5]
lewendig,[0. 1. 0.]
ackerforche,[1.  0.5 0.  0. ]
lumpevieh,[1.  0.  0.5]
dodtgeschlage,[1.  0.  0.5 0. ]
angesehe,[1.  0.  0.5 0. ]
frehe,[1. 0.]
peifel,[1. 0.]
prowirt,[1.  0.5]
vertreiwe,[0. 1. 0.]
bassirt,[1. 0.]
verschwore,[0. 1. 0.]
grumbeerstück,[1.  0.  0.5]
gänshaut,[1.  0.5]
krige,[1. 0.]
verwitsche,[0. 1. 0.]
siwe,[1. 0.]
zweemol,[1.  0.5]
jagdbarthie,[1.  0.  0.5]
altgescheit,[1.  0.  0.5]
korjos,[1. 0.]
abgekart,[1.  0.  0.5]
spuhze,[1. 0. 0.]
duhscht,[0.5]
mäuselstill,[1.  0.  0.5]
enunner,[1. 0.]
ufgebaßt,[1.  0.  0.5]
korzum,[1.]
dehem,[1. 0.]
bawett,[0. 1.]
fläschel,[1.]
gewwel,[0. 1.]
newwel,[1. 0.]
newlich,[1. 0.]
tarökkel,[0. 1. 0.]
genuckt,[0. 1.]
abzuhewe,[1.  0.  0.  0.5]
rumgeguckt,[1.  0.  0.5]
sterneschieße,[1.  0.  0.5 0. ]
hausdehr,[1.  0.5]
suches,[1. 0.]
koschte,[1. 0.]
angerennt,[1.  0.  0.5]
laterneposchte,[1.  0.  0.  0.  0.5 0. ]
geborge,[0. 1. 0.]
fortgebrummt,[1.  0.  0.5]
trumpe,[1. 0.]
hockscht,[0.5]
lernscht,[0.5]
sternegucke,[1.  0.  0.5 0. ]
mannemgehe,[1.  0.  0.5 0. ]
dihr,[0.5]
mannem,[1. 0.]
deires,[1. 0.]
sperrsitzbilljet,[1.  0.  0.5 0. ]
kaafhaus,[1.  0.5]
dehre,[1. 0.]
gedrick,[0. 1. 0.]
rumgerisse,[1.  0.  0.5 0. ]
erschtes,[1.]
geheeße,[0. 1. 0.]
landcunfekt,[1.  0.  0.5]
duhs,[0.5]
bumpst,[0.5]
drumbete,[1.  0.5 0. ]
trummt,[0.5]
deifelhole,[1.  0.  0.5 0. ]
drumbeder,[1.  0.5 0. ]
erbgeschichte,[1.  0.  0.5 0. ]
graafefraa,[1.  0.  0.5]
glaw,[0.5]
schifferkahn,[1.  0.5 0. ]
gezoge,[0. 1. 0.]
hännel,[1. 0.]
nadürlich,[0. 1. 0.]
debei,[0. 1.]
gemuxt,[0. 1.]
gefuxt,[0. 1.]
schenirt,[1.  0.5]
kopulirt,[1.  0.  0.5]
fortgeraschpelt,[1.  0.  0.5 0. ]
verhaschpelt,[0. 1. 0.]
miserawel,[0. 0. 1. 0.]
abschiedsredd,[1.  0.  0.5]
drehbrett,[1.  0.5]
ufgepackt,[1.  0.  0.5]
blo,[0.5]
grin,[0.5]
parsewall,[1.  0.  0.5]
gestorwe,[0. 1. 0.]
frogerei,[0. 0. 1.]
bardie,[0. 1.]
verdorwe,[0. 1. 0.]
nache,[1.]
rumgekrext,[1.  0.  0.5]
daub,[0.5]
dahergeschnorrt,[1.  0.  0.  0.5]
begrawe,[0. 1. 0.]
glawe,[1. 0.]
dabber,[1. 0.]
heemgefahre,[1.  0.  0.5 0. ]
wuhl,[0.5]
mitduht,[1.  0.5]
gorgel,[1. 0.]
kinnercher,[1.  0.5 0. ]
hortig,[1. 0.]
mariele,[0. 1. 0.]
käthche,[1. 0.]
kleenscht,[0.5]
batschen,[1. 0.]
gestritte,[0. 1. 0.]
sturrt,[0.5]
newedran,[1.  0.  0.5]
allmitnand,[0.  1.  0.5]
bräver,[1. 0.]
märche,[1. 0.]
gehüt,[0. 1.]
willschte,[1. 0.]
schikaner,[1. 0. 0.]
hulaner,[0. 1. 0.]
heddelberg,[1.  0.  0.5]
feller,[1. 0.]
üwerzwerd,[1.  0.5 0. ]
kellerlicht,[1.  0.  0.5]
prowire,[0. 1. 0.]
schenire,[1. 0. 0.]
professer,[0. 1. 0.]
weinche,[1. 0.]
sägscht,[0.5]
abbah,[1.  0.5]
bescht,[0.5]
trub,[0.5]
schimmelartige,[1.  0.5 0.  0.  0. ]
hefezeüg,[1.  0.  0.5 0. ]
enein,[0. 1.]
sporepilze,[1.  0.  0.5 0. ]
butelle,[0. 1. 0.]
samschtag,[1. 0.]
eisebahn,[1.  0.  0.5]
kischtel,[1. 0.]
treiwe,[1. 0.]
dichtig,[1. 0.]
ploge,[1. 0.]
rieslingpröbcher,[1.  0.  0.5 0. ]
kellerluft,[1.  0.  0.5]
professersmage,[0.  1.  0.  0.5 0. ]
bufft,[0.5]
warem,[1. 0.]
männel,[1. 0.]
arem,[1.]
kellertrepp,[1.  0.  0.5]
wup,[0.5]
verexkusirt,[0.  1.  0.  0.5]
ufgetrage,[1.  0.  0.5 0. ]
pröbche,[1. 0.]
krakehlt,[0. 1.]
professersbosse,[0.  1.  0.  0.5 0. ]
uewrige,[1. 0. 0. 0.]
eingedrunge,[1.  0.  0.5 0. ]
fünfunsechz,[0.5]
vertel,[1. 0.]
pilzespore,[1.  0.  0.  0.5]
felwer,[1. 0.]
verdoktert,[0. 1. 0.]
erbsezähler,[1.  0.  0.5 0. ]
halbschöppel,[1.  0.5 0. ]
zehnmol,[1. 0.]
tröppel,[1. 0.]
bolitik,[0. 0. 1.]
orntlich,[1. 0.]
imbs,[0.5]
achiele,[1. 0.]
schwachi,[1. 0.]
allerlee,[1. 0. 0.]
siwene,[0. 1. 0.]
kaffeebrüh,[1.  0.  0.5]
grundlag,[1.  0.5]
beschtes,[1. 0.]
beereschnitze,[1.  0.  0.5 0. ]
gedärrte,[0. 1. 0.]
zwelfe,[1. 0.]
bruzle,[1. 0.]
moleschte,[0. 1. 0.]
mittelche,[1. 0. 0.]
fortgebutzt,[1.  0.  0.5]
schreiwerei,[0. 1. 0.]
entgange,[0. 1. 0.]
prinze,[1. 0.]
berschte,[1.]
schnerr,[0.5]
gegolte,[0. 1. 0.]
isarthor,[1. 0. 0.]
eingezoche,[1.  0.  0.5 0. ]
geregent,[0. 0. 1.]
schees,[0.5]
deuer,[1. 0.]
angestriche,[1.  0.  0.5 0. ]
owre,[1. 0.]
eruf,[1.]
geschmuß,[0. 1.]
sollschte,[1. 0.]
donewe,[0. 1. 0.]
siehschte,[1. 0.]
cummod,[0. 1.]
drickel,[1. 0.]
zuerscht,[0.5]
käsebrod,[1.  0.  0.5]
ziech,[0.5]
bäe,[1.]
wämmsel,[1. 0.]
schanschir,[1. 0.]
trocke,[1. 0.]
lakaie,[0. 1.]
zwett,[0.5]
duwak,[1. 0.]
schälche,[1. 0.]
köhlche,[1.]
neujohr,[1.  0.5]
plätzel,[1. 0.]
därke,[1. 0.]
späss,[0.5]
leppern,[1. 0.]
sunndags,[1.  0.5]
stumpt,[0.5]
bedugtem,[0. 1. 0.]
dogesesse,[1. 0. 0. 0.]
kawasse,[1. 0. 0.]
kasnadare,[0. 0. 1. 0.]
säwel,[1.]
palascht,[0. 1.]
möwel,[1. 0.]
klenni,[1. 0.]
dermehr,[1. 0.]
runze,[1. 0.]
eingericht,[1.  0.  0.5]
cumplement,[0.5 0.  1. ]
därkisch,[1. 0.]
schneiderhandwerk,[1.  0.5 0.  0. ]
setzese,[0. 1. 0.]
schlofrock,[1.  0.5 0. ]
schibuk,[1. 0.]
bernsteespitz,[0.  1.  0.5]
plotze,[1. 0.]
kriegsminischter,[1.  0.5 0.  0. ]
mormelt,[1. 0.]
sunnerbar,[1.  0.  0.5]
puddelnackig,[1.  0.  0.5]
berscht,[0.5]
küwel,[1.]
verduckel,[0. 1. 0.]
dummle,[1. 0.]
knotscht,[0.5]
gedrickelt,[0. 1. 0. 0.]
sclaveschaar,[1.  0.  0.5]
dücher,[1. 0.]
wohnstub,[1.  0.5]
sauwer,[1. 0.]
palmeblätter,[1.  0.  0.5 0. ]
erausgelacht,[0.  1.  0.  0.5]
reiwe,[1. 0.]
citronescheiwe,[0.  1.  0.  0.5 0. ]
knowlochfricassee,[1.  0.5 0.  0. ]
zickelspannekuche,[1.  0.  0.  0.5 0.  0. ]
pilaf,[0. 1.]
gawel,[0. 1.]
rosewasser,[1.  0.  0.5 0. ]
works,[0.5]
essensspeise,[1.  0.  0.5 0. ]
lewerknöpp,[1.  0.  0.5]
tröpp,[0.5]
wenischte,[1. 0. 0.]
rauliche,[1. 0. 0.]
därkei,[1. 0.]
lewer,[1. 0.]
summerseit,[1.  0.  0.5]
dozu,[1. 0.]
gebrotene,[0. 1. 0. 0.]
keschte,[1. 0.]
drumedar,[1. 0. 0.]
fastnachtssunndag,[1.  0.  0.5 0. ]
fastnachtsbosse,[1.  0.  0.5 0. ]
desmol,[0. 1.]
ranzegarde,[1.  0.  0.  0.5]
kappefahrte,[1.  0.  0.5 0. ]
maskebäll,[1.  0.  0.5]
narrezüg,[1.  0.  0.5]
parre,[1. 0.]
mopsig,[1. 0.]
hopsig,[1. 0.]
carnewal,[1. 0. 0.]
knuschpern,[1. 0.]
wolkeschimmer,[1.  0.  0.5 0. ]
himmelsbott,[1.  0.  0.5]
keens,[0.5]
drowe,[1. 0.]
göttersaal,[1.  0.  0.5]
maskebaal,[1.  0.  0.5]
hellschte,[1. 0.]
ausgeschlage,[1.  0.  0.5 0. ]
cryschtallene,[1. 0. 0. 0.]
leischte,[1. 0.]
blooem,[1.]
newezimmer,[1.  0.  0.5 0. ]
wenne,[1. 0.]
silwerne,[1.  0.5 0. ]
schüchelcher,[1. 0. 0.]
himmelblo,[1. 0. 0.]
atlaskleedche,[1.  0.  0.5 0. ]
puschtur,[1.  0.5]
kächelche,[1. 0. 0.]
hipselt,[1. 0.]
kanarievögelche,[0.  0.  1.  0.5 0.  0. ]
korze,[1. 0.]
knorze,[1. 0.]
reschter,[1. 0.]
orcheschter,[0.5 1.  0. ]
dirigirt,[1.  0.  0.5]
muschtert,[1. 0.]
dunnerkeitel,[1.  0.  0.5 0. ]
aegis,[1. 0.]
vernumme,[0. 1. 0.]
zuletscht,[0. 1.]
dorchenanner,[1.  0.  0.5 0. ]
minischterwechsel,[0.  1.  0.5 0.  0. ]
spektakelmache,[0.  1.  0.  0.5 0. ]
hauptkrakehler,[1.  0.  0.5 0. ]
durchzoge,[0. 1. 0.]
beinoh,[1. 0.]
geschiene,[0. 1. 0.]
ausgeschnitte,[1.  0.  0.5 0. ]
fortgekroche,[1.  0.  0.5 0. ]
geroche,[0. 1. 0.]
göttine,[0. 1. 0.]
danse,[1.]
krägt,[0.5]
nisch,[0.5]
mutziger,[1. 0. 0.]
dischput,[1. 0.]
spektakelopere,[0. 0. 0. 1. 0.]
wollschte,[1. 0.]
dressirte,[1.  0.5 0. ]
hergedappt,[1.  0.  0.  0.5]
cürassier,[0. 1.]
maskirt,[1.  0.5]
fortgerisse,[1.  0.  0.5 0. ]
abzumache,[1.  0.  0.  0.5]
mäschter,[1. 0.]
dähten,[1. 0.]
notte,[1. 0.]
nausguck,[1.  0.5]
hinnerm,[1. 0.]
längscht,[0.5]
geschlofe,[0. 1. 0.]
gegumpt,[0. 1.]
gestumpt,[0. 1.]
himmelswunner,[1.  0.  0.5 0. ]
fauschtesdicke,[1.  0.  0.5 0. ]
dohr,[0.5]
gedös,[0. 1.]
gedümmel,[0. 1. 0.]
tarockt,[0. 1.]
herzsolo,[1.  0.  0.5]
basileus,[0. 0. 1. 0.]
uranu,[1. 0.]
gaias,[1. 0.]
bajas,[1. 0.]
unnerhose,[1.  0.  0.5 0. ]
ängschtliche,[1. 0. 0.]
neglische,[1. 0. 0.]
erschrocke,[0. 1. 0.]
verstawert,[0. 1. 0.]
perück,[0. 1.]
groer,[0.5]
dreidausend,[1.  0.5 0. ]
erworwe,[0. 1. 0.]
fräd,[0.5]
verschlambe,[0. 1. 0.]
himmelsstaates,[1.  0.  0.5 0.  0. ]
strofschte,[1. 0.]
gebertig,[0. 1. 0.]
schlofstub,[1.  0.5]
better,[1. 0.]
bech,[0.5]
kennscht,[0.5]
diktire,[0. 1. 0.]
ranschire,[1.  0.5 0. ]
dekretirt,[0.5 0.  1. ]
lametire,[0. 1. 0. 0.]
apellire,[0. 1. 0.]
flottscht,[0.5]
geschäftsleut,[0.  1.  0.5]
besunnersch,[0. 1. 0.]
gerwe,[1. 0.]
kunschaft,[1. 0.]
nochberskerwe,[1.  0.  0.  0.5 0. ]
nadirlich,[0. 1. 0.]
kerwebosse,[1.  0.  0.5 0. ]
baure,[1. 0.]
ochsewerth,[1.  0.  0.5]
borjemeeschter,[1.  0.  0.5 0. ]
schöppel,[1. 0.]
lummelsbrote,[1.  0.  0.5 0. ]
hohguh,[1. 0.]
gebrummel,[0. 1. 0.]
thedor,[1. 0.]
menschte,[1. 0.]
lummel,[1. 0.]
schuschter,[1. 0.]
krext,[0.5]
badent,[0. 1.]
erlaawe,[0. 1. 0.]
meene,[1. 0.]
daugt,[0.5]
abgehalte,[1.  0.  0.5 0. ]
hutgesteller,[1.  0.  0.5 0. ]
ligge,[1. 0.]
lampedeller,[0. 0. 1. 0.]
kattune,[0. 1. 0.]
geschlosse,[0. 1. 0.]
wollanröck,[1.  0.  0.  0.5]
stiefelcher,[1.  0.  0.5]
hemder,[1. 0.]
gespunne,[0. 1. 0.]
bauchwäsch,[1.  0.5]
hemderkrage,[1.  0.  0.5 0. ]
kaafmann,[1.  0.5]
babier,[0. 1.]
krägten,[1. 0.]
geringschte,[0. 1. 0.]
pingschte,[1. 0.]
buchestange,[1.  0.  0.5 0. ]
nieße,[1. 0.]
batscht,[0.5]
bäschtel,[1. 0. 0.]
visitir,[0. 0. 1.]
fließbabier,[1.  0.  0.5]
groe,[0.5]
anzuhorche,[1.  0.  0.  0.5]
lebdag,[1.  0.5]
knorzeberger,[1.  0.  0.  0.5]
simelire,[0. 0. 1. 0.]
class,[0.5]
musikstunne,[0.  1.  0.5 0. ]
allerschwerschte,[1.  0.  0.5]
versesse,[0. 1. 0.]
kätche,[1. 0.]
trumbeter,[1.  0.5 0. ]
plogen,[0. 1.]
magscht,[0.5]
stun,[0.5]
bumbardon,[1.  0.  0.5]
schwartemage,[1.  0.5 0.  0. ]
ufgehackt,[1.  0.  0.5]
dhal,[0.5]
gässel,[1. 0.]
klor,[0.5]
fism,[0.5]
remadism,[0. 0. 1.]
betrachscht,[0. 1.]
laafen,[1. 0.]
docter,[1. 0.]
siehscht,[0.5]
schonscht,[0.5]
ruhscht,[0.5]
huhschte,[1. 0.]
raulich,[1. 0.]
wäsch,[0.5]
zahnberscht,[1.  0.5]
witscht,[0.5]
krex,[0.5]
kanze,[1. 0.]
schnerre,[1. 0.]
oberförschter,[1.  0.5 0. ]
tine,[1. 0.]
cummissione,[0. 1. 0. 0. 0.]
däte,[1. 0.]
nadeerlich,[1. 0. 0. 0.]
vertelstündel,[1.  0.  0.5 0. ]
näscht,[0.5]
errunner,[0. 1. 0.]
rehböck,[1.  0.5]
klenne,[1. 0.]
schlöpple,[1. 0.]
weggeblose,[1.  0.  0.5 0. ]
forschtmann,[1.  0.5]
hansjörg,[1.  0.5]
verstanne,[0. 1. 0.]
sollscht,[0.5]
trägscht,[0.5]
fuchsedell,[1.  0.  0.5]
steigschst,[0.5]
horchscht,[0.5]
eense,[1. 0.]
drückscht,[0.5]
ladt,[0.5]
blinn,[0.5]
schnäpsel,[1. 0.]
mähschter,[1. 0.]
nächschter,[1. 0.]
dippel,[1. 0.]
gippel,[1. 0.]
stichedunkel,[0. 0. 1. 0.]
lauschtert,[1. 0.]
lefoscheh,[1. 0. 0.]
enuf,[1.]
bumpse,[1. 0.]
juh,[0.5]
hannsjörg,[1.  0.5]
kriet,[0.5]
erlauwe,[0. 1. 0.]
färscht,[0.5]
trauwe,[1. 0.]
übertriwe,[0.5 1.  0. ]
keltr,[0.5]
zerk,[0.5]
hannel,[1. 0.]
leeter,[1. 0.]
blechschmied,[1.  0.5]
kannel,[1. 0.]
gehock,[0. 1.]
nodeln,[1. 0.]
ärmschte,[1. 0.]
mannsleut,[1.  0.5]
stieffel,[1. 0.]
trawante,[0. 1. 0.]
bottefraa,[1.  0.  0.5]
mid,[0.5]
bloweiß,[1.  0.5]
instructione,[0. 0. 1. 0. 0.]
drausstehn,[0.5]
karbzähn,[1.  0.  0.5]
katzeköpp,[1. 0. 0.]
pläschterer,[1. 0. 0.]
brückegeländer,[1.  0.  0.  0.5 0. ]
borgemeeschter,[1.  0.  0.5 0. ]
gemeenecaß,[0.  1.  0.5]
ehreport,[1. 0. 0.]
fahnegewimmel,[1.  0.  0.  0.5 0. ]
borgermeeschter,[1.  0.  0.5 0. ]
gebreschte,[0. 1. 0.]
verdehle,[0. 1. 0.]
gemeldt,[0. 1.]
schnürle,[1. 0.]
notär,[1.]
schreiwer,[1. 0.]
pälzischer,[1. 0. 0.]
reweblut,[1.  0.  0.5]
schulmeeschter,[1.  0.5 0. ]
männerquartett,[1. 0. 0. 0.]
anem,[1. 0.]
königsbau,[1.  0.  0.5]
rebengefild,[1.  0.  0.  0.5]
wasichenwald,[1.  0.  0.  0.5]
stahlkranz,[1.  0.5]
jugendthal,[1.  0.  0.5]
blüthenbusch,[1.  0.5]
einquartirt,[1.  0.  0.5]
gottesliebe,[1.  0.  0.5 0. ]
wirthlich,[1. 0.]
silberrand,[1.  0.  0.5]
wettereichen,[1.  0.  0.5 0. ]
aethermeer,[0. 1.]
heldenahnen,[1.  0.  0.5 0. ]
wehmuthtrunken,[1.  0.5 0. ]
wunderbilde,[1.  0.  0.5 0. ]
bärbelstein,[1.  0.  0.5]
reformprojekt,[0.  1.  0.  0.5]
jägdlerei,[1. 0. 0.]
kästenbuscher,[1.  0.  0.5 0. ]
erkerkammer,[1.  0.  0.5 0. ]
wasgauhauch,[1.  0.  0.5]
